Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1763741823,09:30:00,0.00438591,0.00587520,0.00662441,0.00431008,0.00629293,0.00423108,0.00650195,0.00537842
1763741833,09:30:10,0.00390381,0.00494171,0.00618304,0.00409843,0.00356053,0.00370308,0.00580173,0.00521817
1763741843,09:30:20,0.00407998,0.00516770,0.00478200,0.00390613,0.00452661,0.00315373,0.00531873,0.00491128
1763741853,09:30:30,0.00370423,0.00444010,0.00498310,0.00362812,0.00411680,0.00310713,0.00513521,0.00479071
1763741863,09:30:40,0.00362690,0.00474084,0.00459411,0.00348290,0.00417814,0.00317996,0.00530404,0.00456841
1763741873,09:30:50,0.00354200,0.00433577,0.00440817,0.00316770,0.00400646,0.00284594,0.00525253,0.00412707
1763741883,09:31:00,0.00357452,0.00450120,0.00468792,0.00306775,0.00372608,0.00298664,0.00487436,0.00420808
1763741893,09:31:10,0.00265800,0.00434544,0.00358442,0.00309676,0.00408349,0.00272442,0.00438196,0.00412166
1763741903,09:31:20,0.00310667,0.00442215,0.00411656,0.00322102,0.00320130,0.00263972,0.00418932,0.00420895
1763741913,09:31:30,0.00329257,0.00385711,0.00395108,0.00308236,0.00325561,0.00259145,0.00397183,0.00390040
1763741923,09:31:40,0.00267258,0.00403876,0.00376999,0.00292855,0.00347197,0.00233217,0.00437492,0.00379852
1763741933,09:31:50,0.00268731,0.00377474,0.00375586,0.00306955,0.00337208,0.00243938,0.00384606,0.00404935
1763741943,09:32:00,0.00293129,0.00389615,0.00376923,0.00299803,0.00325357,0.00225449,0.00477165,0.00427240
1763741953,09:32:10,0.00327146,0.00399925,0.00366737,0.00294754,0.00345043,0.00230921,0.00397047,0.00375165
1763741963,09:32:20,0.00289363,0.00396559,0.00359477,0.00277558,0.00315693,0.00251314,0.00368759,0.00379931
1763741973,09:32:30,0.00271518,0.00362923,0.00354922,0.00285148,0.00336113,0.00212088,0.00381008,0.00359599
1763741983,09:32:40,0.00247608,0.00375063,0.00368537,0.00292797,0.00318642,0.00213452,0.00389626,0.00359161
1763741993,09:32:50,0.00293364,0.00344518,0.00361777,0.00285302,0.00304454,0.00206055,0.00390547,0.00372371
1763742003,09:33:00,0.00287518,0.00386643,0.00360230,0.00282794,0.00316130,0.00216023,0.00375279,0.00387203
1763742013,09:33:10,0.00248531,0.00365271,0.00348976,0.00285666,0.00299727,0.00206374,0.00383730,0.00358206
1763742023,09:33:20,0.00227813,0.00360865,0.00358245,0.00265298,0.00281266,0.00202797,0.00415307,0.00364507
1763742033,09:33:30,0.00257769,0.00377647,0.00321119,0.00278642,0.00257622,0.00229114,0.00388009,0.00364597
1763742043,09:33:40,0.00260182,0.00347275,0.00321477,0.00260019,0.00267258,0.00200067,0.00382805,0.00371301
1763742053,09:33:50,0.00211925,0.00358134,0.00327374,0.00263852,0.00288466,0.00212537,0.00335950,0.00347557
1763742063,09:34:00,0.00274326,0.00350375,0.00353055,0.00264038,0.00311041,0.00181672,0.00383939,0.00322530
