Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1763686109,14:00:00,0.00810274,0.00331252,0.00616402,0.00429797,0.00502214,0.00773003,0.00700410,0.00479975
1763686119,14:00:10,0.00678784,0.00296509,0.00521016,0.00369987,0.00456562,0.00612060,0.00556289,0.00481275
1763686129,14:00:20,0.00620267,0.00284266,0.00434506,0.00327160,0.00431170,0.00507637,0.00503432,0.00450163
1763686139,14:00:30,0.00582338,0.00267872,0.00413529,0.00300461,0.00449901,0.00543530,0.00527218,0.00416803
1763686149,14:00:40,0.00523482,0.00250810,0.00387889,0.00287375,0.00393559,0.00515571,0.00499324,0.00379520
1763686159,14:00:50,0.00544795,0.00245076,0.00373402,0.00268585,0.00386800,0.00554041,0.00436540,0.00397314
1763686169,14:01:00,0.00523654,0.00246253,0.00410928,0.00263931,0.00369117,0.00536198,0.00434036,0.00385707
1763686179,14:01:10,0.00489855,0.00229441,0.00403895,0.00257681,0.00365845,0.00458361,0.00454704,0.00373910
1763686189,14:01:20,0.00455204,0.00224647,0.00320248,0.00248051,0.00354414,0.00484435,0.00406060,0.00399875
1763686199,14:01:30,0.00494482,0.00225055,0.00328899,0.00248226,0.00366707,0.00463180,0.00472145,0.00348425
1763686209,14:01:40,0.00458298,0.00199656,0.00336319,0.00228650,0.00349558,0.00441618,0.00398828,0.00349340
1763686219,14:01:50,0.00426750,0.00197396,0.00391921,0.00232471,0.00350128,0.00493546,0.00356100,0.00337495
1763686229,14:02:00,0.00440894,0.00170519,0.00325481,0.00240138,0.00328317,0.00405344,0.00380867,0.00323670
1763686239,14:02:10,0.00469220,0.00207304,0.00344590,0.00223807,0.00367644,0.00431815,0.00390453,0.00322541
1763686249,14:02:20,0.00440667,0.00198262,0.00312968,0.00229175,0.00331088,0.00438790,0.00362615,0.00352805
1763686259,14:02:30,0.00433641,0.00183045,0.00293810,0.00223369,0.00342415,0.00365694,0.00385149,0.00340417
1763686269,14:02:40,0.00424738,0.00198005,0.00349302,0.00232085,0.00310619,0.00455687,0.00394176,0.00343561
1763686279,14:02:50,0.00437931,0.00194599,0.00298255,0.00195199,0.00351619,0.00401549,0.00351732,0.00311157
1763686289,14:03:00,0.00414530,0.00181529,0.00303600,0.00217169,0.00299889,0.00405371,0.00368626,0.00316539
1763686299,14:03:10,0.00438314,0.00179148,0.00318109,0.00206875,0.00284328,0.00433613,0.00369540,0.00312964
1763686309,14:03:20,0.00408865,0.00177288,0.00311417,0.00200126,0.00334072,0.00446792,0.00358316,0.00315107
1763686319,14:03:30,0.00424034,0.00193161,0.00318337,0.00200908,0.00270975,0.00426866,0.00342196,0.00324715
1763686329,14:03:40,0.00406180,0.00157389,0.00325401,0.00199659,0.00323720,0.00466347,0.00332736,0.00302951
1763686339,14:03:50,0.00394571,0.00172009,0.00296722,0.00192936,0.00305171,0.00371511,0.00380684,0.00311809
1763686349,14:04:00,0.00400110,0.00167032,0.00301197,0.00197030,0.00294377,0.00453761,0.00369627,0.00295121
1763686359,14:04:10,0.00377617,0.00163102,0.00266511,0.00192182,0.00295685,0.00433695,0.00331923,0.00321801
1763686369,14:04:20,0.00374555,0.00171031,0.00299833,0.00201731,0.00299011,0.00400396,0.00330101,0.00301239
1763686379,14:04:30,0.00384378,0.00171130,0.00298005,0.00194985,0.00303269,0.00466614,0.00358366,0.00289288
1763686389,14:04:40,0.00362850,0.00160847,0.00283760,0.00191588,0.00289369,0.00370416,0.00334496,0.00293971
1763686399,14:04:50,0.00385916,0.00162303,0.00288218,0.00188768,0.00263049,0.00407729,0.00325861,0.00298605
1763686409,14:05:00,0.00381803,0.00157586,0.00274407,0.00178812,0.00279519,0.00423377,0.00334904,0.00302364
1763686419,14:05:10,0.00368141,0.00170141,0.00269145,0.00183917,0.00272726,0.00395049,0.00317822,0.00295207
1763686429,14:05:20,0.00412263,0.00156666,0.00300451,0.00192053,0.00259255,0.00386852,0.00315284,0.00301369
1763686439,14:05:30,0.00379851,0.00168481,0.00291834,0.00168398,0.00300568,0.00398820,0.00302766,0.00303638
