Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1763813226,12:00:00,0.00543154,0.00382545,0.00316680,0.00478333,0.00809859,0.00683567,0.00312351,0.00521923
1763813236,12:00:10,0.00452866,0.00320379,0.00274637,0.00404799,0.00675644,0.00593488,0.00264531,0.00490566
1763813246,12:00:20,0.00409107,0.00320581,0.00253937,0.00272552,0.00574642,0.00523381,0.00254771,0.00458307
1763813256,12:00:30,0.00382267,0.00285791,0.00235731,0.00298189,0.00511147,0.00527288,0.00221951,0.00406678
1763813266,12:00:40,0.00418294,0.00319574,0.00245968,0.00299493,0.00494768,0.00541887,0.00217666,0.00403583
1763813276,12:00:50,0.00366618,0.00283066,0.00218258,0.00302824,0.00483162,0.00500181,0.00208741,0.00372042
1763813286,12:01:00,0.00343621,0.00265558,0.00228374,0.00311696,0.00496196,0.00474919,0.00208442,0.00379540
1763813296,12:01:10,0.00341013,0.00269434,0.00198856,0.00313578,0.00451385,0.00473470,0.00214879,0.00353901
1763813306,12:01:20,0.00318141,0.00241594,0.00228782,0.00299623,0.00450010,0.00410295,0.00196823,0.00367507
1763813316,12:01:30,0.00325688,0.00216125,0.00199057,0.00249727,0.00356652,0.00453501,0.00205072,0.00359999
1763813326,12:01:40,0.00300223,0.00266718,0.00205957,0.00256741,0.00341566,0.00462160,0.00182409,0.00337548
1763813336,12:01:50,0.00287120,0.00221730,0.00209139,0.00268965,0.00386840,0.00393058,0.00186206,0.00350469
1763813346,12:02:00,0.00282826,0.00213955,0.00180847,0.00207846,0.00431172,0.00418331,0.00180232,0.00329781
1763813356,12:02:10,0.00315328,0.00214720,0.00188297,0.00204688,0.00438764,0.00425432,0.00181850,0.00343946
1763813366,12:02:20,0.00290694,0.00197185,0.00180670,0.00209934,0.00408039,0.00373078,0.00192867,0.00310630
1763813376,12:02:30,0.00295718,0.00207789,0.00189950,0.00224786,0.00331078,0.00414860,0.00184248,0.00288361
1763813386,12:02:40,0.00249623,0.00224832,0.00208537,0.00245251,0.00353422,0.00400978,0.00173986,0.00313647
1763813396,12:02:50,0.00282971,0.00197061,0.00202291,0.00215431,0.00328228,0.00366481,0.00170687,0.00291532
1763813406,12:03:00,0.00272653,0.00211822,0.00185189,0.00202161,0.00364390,0.00396105,0.00166585,0.00315173
1763813416,12:03:10,0.00255257,0.00198010,0.00178021,0.00216059,0.00303759,0.00400394,0.00161039,0.00275218
1763813426,12:03:20,0.00274943,0.00176101,0.00179483,0.00207780,0.00318184,0.00392515,0.00174559,0.00306097
1763813436,12:03:30,0.00247151,0.00201620,0.00178653,0.00227802,0.00361902,0.00403375,0.00171176,0.00293162
1763813446,12:03:40,0.00257703,0.00185607,0.00175876,0.00229233,0.00343706,0.00374350,0.00163329,0.00288943
1763813456,12:03:50,0.00252569,0.00196322,0.00168937,0.00202519,0.00330302,0.00375719,0.00168944,0.00306743
1763813466,12:04:00,0.00241372,0.00197284,0.00180941,0.00203056,0.00360648,0.00342238,0.00164471,0.00275881
1763813476,12:04:10,0.00254210,0.00196529,0.00149746,0.00194956,0.00347840,0.00338939,0.00165371,0.00296647
1763813486,12:04:20,0.00225830,0.00171687,0.00162450,0.00208195,0.00269231,0.00362877,0.00153250,0.00290056
1763813496,12:04:30,0.00252525,0.00150234,0.00157491,0.00213493,0.00333229,0.00378090,0.00156869,0.00297816
1763813506,12:04:40,0.00259406,0.00191666,0.00161709,0.00205482,0.00337197,0.00366370,0.00164636,0.00288236
1763813516,12:04:50,0.00235915,0.00167907,0.00170789,0.00191720,0.00276715,0.00332647,0.00155202,0.00280933
1763813526,12:05:00,0.00228010,0.00151717,0.00161179,0.00183003,0.00318897,0.00366458,0.00160212,0.00283122
1763813536,12:05:10,0.00218494,0.00185970,0.00178601,0.00198991,0.00295601,0.00361982,0.00159929,0.00284809
1763813546,12:05:20,0.00216179,0.00148705,0.00152842,0.00188469,0.00293098,0.00336193,0.00150488,0.00266959
1763813556,12:05:30,0.00233491,0.00161341,0.00134444,0.00195149,0.00289204,0.00349995,0.00153328,0.00267463
1763813566,12:05:40,0.00230226,0.00162851,0.00158962,0.00198851,0.00330994,0.00325715,0.00157127,0.00277204
1763813576,12:05:50,0.00245775,0.00162387,0.00141167,0.00212507,0.00312239,0.00349895,0.00165191,0.00272156
1763813586,12:06:00,0.00236953,0.00182946,0.00144182,0.00171180,0.00278700,0.00343074,0.00149362,0.00271210
1763813596,12:06:10,0.00199216,0.00155177,0.00157192,0.00202983,0.00274016,0.00352577,0.00151109,0.00265084
1763813606,12:06:20,0.00205607,0.00169368,0.00159597,0.00197792,0.00276254,0.00360846,0.00146453,0.00267067
1763813616,12:06:30,0.00221840,0.00166471,0.00171242,0.00204679,0.00360705,0.00349712,0.00151497,0.00266551
1763813626,12:06:40,0.00231174,0.00150054,0.00142346,0.00198809,0.00304100,0.00327710,0.00148281,0.00265835
1763813636,12:06:50,0.00214171,0.00152930,0.00159892,0.00174045,0.00318095,0.00352117,0.00144778,0.00278189
1763813646,12:07:00,0.00222181,0.00159658,0.00145663,0.00169803,0.00293536,0.00333587,0.00159730,0.00251718
1763813656,12:07:10,0.00236058,0.00185245,0.00151491,0.00184429,0.00266020,0.00341806,0.00148395,0.00266125
1763813666,12:07:20,0.00227308,0.00172747,0.00151329,0.00203521,0.00273101,0.00343112,0.00142906,0.00259954
1763813676,12:07:30,0.00220701,0.00162461,0.00164916,0.00168539,0.00290569,0.00327844,0.00139312,0.00263756
1763813686,12:07:40,0.00204751,0.00160356,0.00156321,0.00191103,0.00237226,0.00282602,0.00144912,0.00251618
1763813696,12:07:50,0.00222886,0.00159856,0.00162992,0.00195513,0.00322128,0.00333892,0.00142637,0.00261173
1763813706,12:08:00,0.00207597,0.00157813,0.00159973,0.00178239,0.00266908,0.00340269,0.00143154,0.00257022
