Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1763765845,10:00:00,0.00340139,0.00356327,0.00464671,0.00300785,0.00689940,0.00431085,0.00414989,0.00570859
1763765855,10:00:10,0.00297327,0.00296002,0.00435252,0.00244560,0.00648925,0.00363980,0.00410019,0.00450463
1763765865,10:00:20,0.00280761,0.00292529,0.00380672,0.00262117,0.00637240,0.00369530,0.00405537,0.00425636
1763765875,10:00:30,0.00265672,0.00265661,0.00370948,0.00236398,0.00572093,0.00337203,0.00364342,0.00402740
1763765885,10:00:40,0.00258412,0.00261901,0.00380075,0.00230233,0.00536795,0.00323146,0.00334283,0.00380752
1763765895,10:00:50,0.00239472,0.00252509,0.00357948,0.00226330,0.00563412,0.00317546,0.00359919,0.00381058
1763765905,10:01:00,0.00234000,0.00237987,0.00337313,0.00215105,0.00488011,0.00312729,0.00328361,0.00333605
1763765915,10:01:10,0.00224822,0.00274306,0.00345852,0.00213022,0.00538235,0.00297870,0.00315828,0.00347172
1763765925,10:01:20,0.00219297,0.00207772,0.00327409,0.00222768,0.00558627,0.00297832,0.00339263,0.00322086
1763765935,10:01:30,0.00213261,0.00233040,0.00322645,0.00228609,0.00493853,0.00300502,0.00323404,0.00306647
1763765945,10:01:40,0.00213208,0.00217918,0.00327652,0.00219101,0.00468608,0.00268187,0.00295811,0.00341645
1763765955,10:01:50,0.00219084,0.00231300,0.00309833,0.00206547,0.00509286,0.00262270,0.00297375,0.00339295
1763765965,10:02:00,0.00214907,0.00237915,0.00298575,0.00218271,0.00491857,0.00268648,0.00309253,0.00303932
1763765975,10:02:10,0.00202662,0.00232455,0.00281331,0.00203561,0.00466339,0.00263320,0.00241716,0.00289014
1763765985,10:02:20,0.00205230,0.00203501,0.00275744,0.00201909,0.00485005,0.00272558,0.00315023,0.00293703
1763765995,10:02:30,0.00193782,0.00214495,0.00298049,0.00202084,0.00443475,0.00271516,0.00308930,0.00297454
1763766005,10:02:40,0.00191172,0.00232180,0.00303660,0.00189410,0.00461922,0.00236288,0.00278323,0.00251741
1763766015,10:02:50,0.00196135,0.00238151,0.00293648,0.00185033,0.00495331,0.00239029,0.00299645,0.00302005
