Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1763814816,09:00:00,0.00738719,0.00482064,0.00367895,0.00332404,0.00549645,0.00598551,0.00734671,0.00378045
1763814826,09:00:10,0.00622236,0.00448749,0.00347017,0.00300680,0.00478903,0.00541214,0.00622512,0.00288308
1763814836,09:00:20,0.00528700,0.00422875,0.00296960,0.00279705,0.00429757,0.00525585,0.00562867,0.00331069
1763814846,09:00:30,0.00553104,0.00386733,0.00295653,0.00246550,0.00432530,0.00503376,0.00605668,0.00337575
1763814856,09:00:40,0.00508809,0.00333150,0.00247119,0.00265093,0.00411275,0.00477834,0.00567150,0.00248110
1763814866,09:00:50,0.00495055,0.00391008,0.00238265,0.00238947,0.00368704,0.00414007,0.00535775,0.00284735
1763814876,09:01:00,0.00474120,0.00338392,0.00261605,0.00230720,0.00377430,0.00436857,0.00586716,0.00298112
1763814886,09:01:10,0.00446910,0.00345241,0.00218530,0.00212646,0.00351531,0.00434176,0.00534096,0.00260933
1763814896,09:01:20,0.00445088,0.00359855,0.00245579,0.00218018,0.00352781,0.00373875,0.00501301,0.00281649
1763814906,09:01:30,0.00445589,0.00287963,0.00237132,0.00215752,0.00340839,0.00429353,0.00516075,0.00288993
1763814916,09:01:40,0.00427509,0.00328526,0.00231138,0.00214966,0.00347202,0.00356611,0.00484023,0.00279080
1763814926,09:01:50,0.00427623,0.00312704,0.00255219,0.00208531,0.00342815,0.00411998,0.00497801,0.00239819
1763814936,09:02:00,0.00412791,0.00274486,0.00218472,0.00189359,0.00346058,0.00406726,0.00482351,0.00243738
1763814946,09:02:10,0.00414127,0.00294969,0.00224320,0.00203496,0.00321089,0.00426664,0.00509860,0.00231831
1763814956,09:02:20,0.00389178,0.00314868,0.00227914,0.00187816,0.00333506,0.00399120,0.00476731,0.00261780
1763814966,09:02:30,0.00414162,0.00284604,0.00222180,0.00192080,0.00321001,0.00403442,0.00483425,0.00236880
1763814976,09:02:40,0.00361861,0.00288093,0.00220425,0.00184619,0.00336279,0.00343657,0.00465172,0.00261740
1763814986,09:02:50,0.00376630,0.00234619,0.00209071,0.00182411,0.00321277,0.00405524,0.00435622,0.00235466
1763814996,09:03:00,0.00395177,0.00252875,0.00215322,0.00184439,0.00327439,0.00347560,0.00482664,0.00236404
1763815006,09:03:10,0.00387638,0.00257739,0.00194841,0.00189132,0.00308532,0.00361648,0.00453066,0.00251260
1763815016,09:03:20,0.00370943,0.00305878,0.00197868,0.00191116,0.00296412,0.00362199,0.00481507,0.00206180
1763815026,09:03:30,0.00386447,0.00265978,0.00188846,0.00185781,0.00311766,0.00374278,0.00425063,0.00218735
1763815036,09:03:40,0.00378350,0.00256764,0.00206452,0.00189011,0.00304406,0.00339998,0.00445149,0.00236907
1763815046,09:03:50,0.00385634,0.00267824,0.00210548,0.00174283,0.00315849,0.00357821,0.00430611,0.00215703
1763815056,09:04:00,0.00381571,0.00236714,0.00187764,0.00184056,0.00318827,0.00373386,0.00421687,0.00222258
1763815066,09:04:10,0.00334231,0.00276011,0.00208141,0.00166864,0.00292624,0.00366385,0.00419263,0.00211208
1763815076,09:04:20,0.00359662,0.00236496,0.00216709,0.00179140,0.00295166,0.00322620,0.00428904,0.00237660
1763815086,09:04:30,0.00345299,0.00245979,0.00194183,0.00170641,0.00305359,0.00337508,0.00444051,0.00202517
1763815096,09:04:40,0.00353098,0.00285669,0.00182149,0.00171660,0.00289620,0.00308832,0.00432704,0.00242336
