Timestamp,DateTime,TEC1_Gain16(V),TEC1_Gain8(V),TEC1_Gain4(V),TEC1_Gain2(V),TEC1_Gain1(V),TEC1_Optimal(V),TEC1_OptimalGain,TEC2_Gain16(V),TEC2_Gain8(V),TEC2_Gain4(V),TEC2_Gain2(V),TEC2_Gain1(V),TEC2_Optimal(V),TEC2_OptimalGain,TEC3_Gain16(V),TEC3_Gain8(V),TEC3_Gain4(V),TEC3_Gain2(V),TEC3_Gain1(V),TEC3_Optimal(V),TEC3_OptimalGain,TEC4_Gain16(V),TEC4_Gain8(V),TEC4_Gain4(V),TEC4_Gain2(V),TEC4_Gain1(V),TEC4_Optimal(V),TEC4_OptimalGain,TEC5_Gain16(V),TEC5_Gain8(V),TEC5_Gain4(V),TEC5_Gain2(V),TEC5_Gain1(V),TEC5_Optimal(V),TEC5_OptimalGain,TEC6_Gain16(V),TEC6_Gain8(V),TEC6_Gain4(V),TEC6_Gain2(V),TEC6_Gain1(V),TEC6_Optimal(V),TEC6_OptimalGain,TEC7_Gain16(V),TEC7_Gain8(V),TEC7_Gain4(V),TEC7_Gain2(V),TEC7_Gain1(V),TEC7_Optimal(V),TEC7_OptimalGain,TEC8_Gain16(V),TEC8_Gain8(V),TEC8_Gain4(V),TEC8_Gain2(V),TEC8_Gain1(V),TEC8_Optimal(V),TEC8_OptimalGain
1763725554.8671913,2025-11-21 19:45:54,0.004625000,0.004500000,0.004500000,0.005000000,0.004000000,0.004625000,16,0.007250000,0.007250000,0.007000000,0.007000000,0.008000000,0.007250000,16,0.010687500,0.010703125,0.010718750,0.010687500,0.010750000,0.010687500,16,-0.001265625,0.000000000,0.000000000,0.000000000,0.000000000,-0.001265625,16,0.020320312,0.020328125,0.020343750,0.020375000,0.020375000,0.020320312,16,0.005453125,0.005453125,0.005437500,0.005437500,0.005500000,0.005453125,16,0.009226563,0.009234375,0.009250000,0.009250000,0.009250000,0.009226563,16,0.003234375,0.003234375,0.003250000,0.003250000,0.003250000,0.003234375,16
1763725565.6557105,2025-11-21 19:46:05,0.006000000,0.006000000,0.006000000,0.006000000,0.006000000,0.006000000,16,0.009125000,0.009250000,0.009000000,0.009000000,0.010000000,0.009125000,16,0.011375000,0.011375000,0.011375000,0.011375000,0.011375000,0.011375000,16,0.000320313,0.000000000,0.000000000,0.000000000,0.000000000,0.000320313,16,0.022601563,0.022593750,0.022625000,0.022625000,0.022625000,0.022601563,16,0.006789062,0.006781250,0.006781250,0.006750000,0.006750000,0.006789062,16,0.010242187,0.010250000,0.010250000,0.010250000,0.010250000,0.010242187,16,0.003968750,0.003953125,0.003937500,0.003937500,0.004000000,0.003968750,16
1763725576.4342055,2025-11-21 19:46:16,0.006375000,0.006500000,0.006500000,0.006000000,0.006000000,0.006375000,16,0.011375000,0.011250000,0.011500000,0.011000000,0.012000000,0.011375000,16,0.012554687,0.012562500,0.012562500,0.012562500,0.012500000,0.012554687,16,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16,0.024773438,0.024781250,0.024781250,0.024812500,0.024875000,0.024773438,16,0.007937500,0.007937500,0.007937500,0.007937500,0.007875000,0.007937500,16,0.011132813,0.011140625,0.011156250,0.011125000,0.011125000,0.011132813,16,0.004523437,0.004515625,0.004500000,0.004500000,0.004500000,0.004523437,16
1763725587.2162473,2025-11-21 19:46:27,0.007250000,0.007250000,0.007000000,0.007000000,0.006000000,0.007250000,16,0.013750000,0.013750000,0.013500000,0.014000000,0.014000000,0.013750000,16,0.014296875,0.014296875,0.014281250,0.014312500,0.014250000,0.014296875,16,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16,0.026476563,0.026484375,0.026468750,0.026500000,0.026500000,0.026476563,16,0.008687500,0.008687500,0.008687500,0.008687500,0.008750000,0.008687500,16,0.011851563,0.011859375,0.011843750,0.011875000,0.011875000,0.011851563,16,0.004562500,0.004562500,0.004562500,0.004562500,0.004500000,0.004562500,16
1763725597.9945648,2025-11-21 19:46:37,0.007500000,0.007500000,0.007500000,0.008000000,0.008000000,0.007500000,16,0.012500000,0.012500000,0.012500000,0.012000000,0.012000000,0.012500000,16,0.015359375,0.015359375,0.015343750,0.015375000,0.015375000,0.015359375,16,0.000007813,0.000000000,0.000000000,0.000000000,0.000000000,0.000007813,16,0.028148438,0.028156250,0.028156250,0.028125000,0.028125000,0.028148438,16,0.009054688,0.009046875,0.009062500,0.009062500,0.009125000,0.009054688,16,0.012515625,0.012515625,0.012500000,0.012500000,0.012500000,0.012515625,16,0.005484375,0.005484375,0.005468750,0.005500000,0.005500000,0.005484375,16
1763725608.7726626,2025-11-21 19:46:48,0.008250000,0.008250000,0.008500000,0.008000000,0.008000000,0.008250000,16,0.014875000,0.015000000,0.015000000,0.015000000,0.014000000,0.014875000,16,0.016367188,0.016375000,0.016375000,0.016375000,0.016375000,0.016367188,16,0.000320313,0.000000000,0.000000000,0.000000000,0.000000000,0.000320313,16,0.028921875,0.028937500,0.028937500,0.028937500,0.029000000,0.028921875,16,0.010351562,0.010343750,0.010343750,0.010375000,0.010375000,0.010351562,16,0.012812500,0.012812500,0.012812500,0.012812500,0.012750000,0.012812500,16,0.006085938,0.006078125,0.006062500,0.006062500,0.006125000,0.006085938,16
1763725619.6195495,2025-11-21 19:46:59,0.009125000,0.009250000,0.009000000,0.009000000,0.010000000,0.009125000,16,0.015375000,0.015250000,0.015500000,0.015000000,0.016000000,0.015375000,16,0.018976563,0.018984375,0.018968750,0.019000000,0.019000000,0.018976563,16,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16,0.031187500,0.031203125,0.031187500,0.031187500,0.031125000,0.031187500,16,0.010031250,0.010031250,0.010031250,0.010000000,0.010125000,0.010031250,16,0.013585938,0.013578125,0.013593750,0.013562500,0.013625000,0.013585938,16,0.006171875,0.006171875,0.006156250,0.006187500,0.006125000,0.006171875,16
1763725630.4630768,2025-11-21 19:47:10,0.009875000,0.010000000,0.010000000,0.010000000,0.010000000,0.009875000,16,0.017375000,0.017250000,0.017500000,0.017000000,0.018000000,0.017375000,16,0.020476562,0.020484375,0.020468750,0.020437500,0.020500000,0.020476562,16,0.000320313,0.000000000,0.000000000,0.000000000,0.000000000,0.000320313,16,0.032085938,0.032078125,0.032093750,0.032062500,0.032125000,0.032085938,16,0.010710937,0.010703125,0.010718750,0.010687500,0.010750000,0.010710937,16,0.014148437,0.014140625,0.014156250,0.014125000,0.014125000,0.014148437,16,0.006343750,0.006359375,0.006343750,0.006375000,0.006375000,0.006343750,16
1763725641.3091068,2025-11-21 19:47:21,0.010250000,0.010250000,0.010000000,0.010000000,0.010000000,0.010250000,16,0.018375000,0.018250000,0.018500000,0.018000000,0.018000000,0.018375000,16,0.021500000,0.021500000,0.021500000,0.021500000,0.021500000,0.021500000,16,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16,0.033000000,0.033000000,0.033000000,0.033000000,0.033000000,0.033000000,16,0.010609375,0.010609375,0.010625000,0.010625000,0.010625000,0.010609375,16,0.014414062,0.014421875,0.014406250,0.014437500,0.014375000,0.014414062,16,0.006289063,0.006281250,0.006281250,0.006312500,0.006250000,0.006289063,16
1763725652.15444,2025-11-21 19:47:32,0.010750000,0.010750000,0.010500000,0.011000000,0.010000000,0.010750000,16,0.019875000,0.019750000,0.020000000,0.020000000,0.020000000,0.019875000,16,0.023015625,0.023015625,0.023000000,0.023000000,0.023000000,0.023015625,16,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16,0.034343750,0.034343750,0.034343750,0.034375000,0.034375000,0.034343750,16,0.010460937,0.010468750,0.010468750,0.010500000,0.010500000,0.010460937,16,0.014914063,0.014906250,0.014906250,0.014937500,0.014875000,0.014914063,16,0.005804687,0.005812500,0.005812500,0.005812500,0.005875000,0.005804687,16
