Timestamp,Yellow,Ultraviolet,Infrared,Red,Green,Blue,Transparent,Violet
2025-12-22 00:24:27,0.46549741736061867,0.5986413501854733,0.5665411795356502,0.4971275905216512,0.5992340518836347,0.5009243945549653,0.5284020433813834,0.5728967560460474
2025-12-22 00:24:32,0.4719992905739801,0.6185121793176831,0.5210373036867681,0.4993351147762665,0.5627665451698454,0.5443885196528464,0.5520359610076327,0.565266446542437
2025-12-22 00:24:37,0.527845775592462,0.5914190410665566,0.5587905581883947,0.5438315534475935,0.5851184942774957,0.5264584917567006,0.5475816610077691,0.5772629792808337
2025-12-22 00:24:42,0.4760540154632443,0.5726175912976106,0.546996598698118,0.5244546455567545,0.5666519377216895,0.5267346594122665,0.5483597657797555,0.5929997601498685
2025-12-22 00:24:47,0.5024611020843321,0.6045686103185953,0.5477338487984759,0.5064042157104074,0.5968210084647908,0.5734289474615787,0.5325710717501257,0.5625749940636869
2025-12-22 00:24:52,0.5211862674630785,0.6553416832709729,0.5205887046837984,0.5146138453793296,0.573323337364847,0.5414298175609821,0.5693721415244325,0.5971835570518766
2025-12-22 00:24:57,0.5123471829911953,0.5795525552966562,0.5813916850302905,0.5311806670202838,0.5812196274265454,0.5482490152324606,0.5657622608522435,0.5788602045258917
2025-12-22 00:25:02,0.4851147489850549,0.5852429968241895,0.5748096701276387,0.5043783563342372,0.5701140511908915,0.5454634481143319,0.4745453252433068,0.5789789785775609
2025-12-22 00:25:07,0.48093851438492935,0.6017588659104746,0.5319001171756199,0.5253259550539533,0.5738845929896972,0.5699229879175903,0.5589567852828817,0.5697714285272315
2025-12-22 00:25:12,0.49878869549639115,0.5998147313902357,0.5668940045152018,0.5100389679536731,0.5458646143272998,0.5505621574866131,0.5508048498220635,0.5715665101016426
2025-12-22 00:25:17,0.4851289583416613,0.6072954405626731,0.5527096095311513,0.541023685195523,0.5444276066513998,0.5392494138318807,0.5072705755056808,0.5566912860387736
2025-12-22 00:25:22,0.45106563188092225,0.5532745713732934,0.555106003887113,0.5238490153880646,0.5662849553029242,0.5679041862036303,0.5273736095786724,0.5485234838306413
2025-12-22 00:25:27,0.484749693306678,0.5966414177069117,0.5458974637088695,0.5014117670857198,0.5723075396922374,0.5761102495053809,0.554543353878478,0.5932890295373839
2025-12-22 00:25:32,0.4763403548793437,0.5771128180024502,0.5686705006404716,0.5366328097047842,0.5717027118253312,0.5763449140027636,0.5101819172377866,0.571616100369373
2025-12-22 00:25:37,0.48271085587999835,0.6094386204545611,0.5617350112057464,0.5320662688348091,0.557924279153417,0.5091899062609923,0.5321073056619253,0.5822753705237625
2025-12-22 00:25:42,0.5269833291162588,0.6207180118903892,0.5955107572096853,0.5115037196861411,0.6025746152312124,0.5644061144066848,0.5002819388605239,0.5356113772642312
2025-12-22 00:25:48,0.5021868957995904,0.5798112086535296,0.5303418212252788,0.5007425769524269,0.5865851183156736,0.5866915294099736,0.5547061148661454,0.5668349727277364
2025-12-22 00:25:53,0.4812540837711912,0.6100115884300343,0.5226120542003159,0.5067543882223862,0.5713554174759584,0.5626016926450208,0.5106829949039148,0.5296931291826009
2025-12-22 00:25:58,0.5276961676999083,0.6185279685565983,0.5338728967464134,0.5166873587165824,0.5542833379377123,0.5669978230509566,0.5319847730768879,0.5791559537023262
2025-12-22 00:26:03,0.5135254333428361,0.5977058212018104,0.5099103953321779,0.5299077929092808,0.6005189589128778,0.5282073619988235,0.5188062076779391,0.5525024167544353
2025-12-22 00:26:08,0.4419481799568744,0.5804210159005763,0.5308280475083311,0.5109943373016727,0.5977401743253737,0.5173640242670782,0.5353612640971475,0.5701286719375726
2025-12-22 00:26:13,0.5159298640391728,0.6290586487284413,0.5144218838158336,0.5117151499511569,0.6113473117032353,0.5649666702331368,0.542733313659313,0.5735914140572855
2025-12-22 00:26:18,0.5134971667550904,0.6173306354176517,0.5468731676996879,0.5196021215158925,0.5841118767586058,0.5581990916053686,0.5569293934756563,0.5549669297819139
2025-12-22 00:26:23,0.5139031680883649,0.6160332421514317,0.5189982908095098,0.5111286766753832,0.5489244123818822,0.5383162059139408,0.5063226417217984,0.5805068759452294
2025-12-22 00:26:28,0.5044089971169213,0.6280078811636056,0.544570302561654,0.49086240443378754,0.5775755858990754,0.5534979320053678,0.5251823130746437,0.6003869885472202
2025-12-22 00:26:33,0.5273018784319974,0.6196597755496578,0.5421005947524202,0.5297456252677536,0.5849024482289825,0.5439668539736568,0.5225520260443465,0.5469988588976361
